millis,encoderA,encoderB
17880,4088,4087
17880,4085,4090
17880,4087,4087
17880,4084,4086
17881,4087,4085
17881,4089,4085
17881,4088,4086
17881,4085,4089
17881,4086,4086
17882,4088,4093
17882,4084,4083
17882,4089,4081
17882,4077,4083
17882,4089,4087
17882,4084,4080
17883,4084,4087
17883,4085,4084
17883,4084,4084
17883,4083,4089
17883,4082,4086
17884,4088,4084
17884,4083,4084
17884,4086,4083
17884,4083,4089
17884,4084,4092
17884,4087,4087
17885,4084,4085
17885,4086,4089
17885,4087,4084
17885,4082,4081
17885,4089,4089
17886,4084,4080
17886,4084,4085
17886,4075,4082
17886,4087,4086
17886,4087,4084
17886,4083,4089
17887,4086,4085
17887,4087,4087
17887,4083,4088
17887,4089,4085
17887,4087,4086
17888,4087,4090
17888,4085,4085
17888,4088,4086
17888,4091,4086
17888,4078,4089
17888,4084,4085
17889,4081,4089
17889,4085,4088
17889,4081,4088
17889,4087,4087
17889,4087,4082
17890,4087,4087
17890,4075,4084
17890,4087,4089
17890,4090,4081
17890,4087,4088
17890,4091,4086
17891,4085,4084
17891,4084,4094
17891,4082,4088
17891,4088,4087
17891,4086,4084
17892,4091,4085
17892,4091,4088
17892,4090,4085
17892,4085,4082
17892,4086,4087
17892,4083,4090
17893,4087,4089
17893,4089,4091
17893,4089,4087
17893,4087,4083
17893,4085,4085
17894,4080,4079
17894,4089,4092
17894,4089,4088
17894,4087,4087
17894,4087,4087
17894,4086,4086
17895,4087,4079
17895,4087,4090
17895,4088,4089
17895,4089,4085
17895,4087,4082
17896,4087,4089
17896,4079,4086
17896,4092,4081
17896,4086,4083
17896,4085,4083
17896,4089,4084
17897,4087,4087
17897,4088,4087
17897,4085,4085
17897,4089,4088
17897,4085,4085
17898,4088,4082
17898,4089,4087
17898,4087,4093
17898,4087,4087
17898,4086,4089
17898,4082,4087
17899,4082,4085
17899,4085,4085
17899,4089,4085
17899,4086,4090
17899,4081,4084
17900,4085,4077
17900,4086,4087
17900,4084,4082
17900,4083,4083
17900,4086,4088
17900,4087,4086
17901,4089,4087
17901,4093,4085
17901,4088,4086
17901,4086,4084
17901,4080,4088
17902,4093,4084
17902,4085,4081
17902,4088,4079
17902,4090,4083
17902,4085,4092
17902,4093,4083
17903,4086,4085
17903,4084,4087
17903,4079,4087
17903,4087,4087
17903,4079,4083
17904,4091,4092
17904,4085,4087
17904,4087,4084
17904,4087,4084
17904,4088,4094
17904,4087,4087
17905,4083,4087
17905,4087,4086
17905,4082,4085
17905,4085,4089
17905,4088,4086
17906,4083,4084
17906,4081,4085
17906,4088,4085
17906,4092,4083
17906,4091,4088
17906,4082,4085
17907,4087,4089
17907,4089,4085
17907,4091,4095
17907,4084,4089
17907,4090,4089
17907,4083,4088
17908,4088,4079
17908,4085,4083
17908,4086,4081
17908,4085,4081
17908,4088,4083
17909,4092,4089
17909,4085,4086
17909,4079,4084
17909,4086,4087
17909,4078,4083
17909,4079,4087
17910,4086,4087
17910,4087,4083
17910,4085,4079
17910,4085,4090
17910,4088,4084
17911,4086,4087
17911,4093,4089
17911,4085,4088
17911,4086,4084
17911,4085,4087
17911,4088,4090
17912,4086,4087
17912,4081,4084
17912,4084,4087
17912,4088,4084
17912,4084,4092
17913,4089,4087
17913,4086,4086
17913,4089,4091
17913,4089,4086
17913,4084,4087
17913,4082,4077
17914,4084,4085
17914,4079,4089
17914,4087,4089
17914,4088,4085
17914,4081,4093
17915,4085,4088
17915,4085,4079
17915,4079,4090
17915,4087,4086
17915,4086,4085
17915,4089,4085
17916,4083,4090
17916,4081,4081
17916,4085,4084
17916,4087,4087
17916,4092,4091
17917,4085,4085
17917,4087,4089
17917,4087,4084
17917,4083,4084
17917,4083,4089
17917,4089,4089
17918,4085,4087
17918,4086,4080
17918,4086,4084
17918,4083,4088
17918,4088,4084
17919,4090,4087
17919,4088,4083
17919,4087,4086
17919,4085,4083
17919,4092,4082
17919,4088,4092
17920,4087,4081
17920,4087,4079
17920,4083,4079
17920,4084,4092
17920,4088,4088
17921,4087,4087
17921,4091,4090
17921,4087,4089
17921,4087,4087
17921,4080,4087
17921,4090,4087
17922,4083,4087
17922,4081,4084
17922,4093,4087
17922,4084,4079
17922,4082,4085
17923,4089,4083
17923,4091,4089
17923,4087,4085
17923,4085,4085
17923,4089,4089
17923,4089,4086
17924,4091,4086
17924,4087,4085
17924,4085,4085
17924,4085,4083
17924,4087,4083
17925,4089,4083
17925,4082,4079
17925,4084,4085
17925,4090,4083
17925,4087,4086
17925,4088,4081
17926,4091,4087
17926,4089,4089
17926,4084,4089
17926,4085,4087
17926,4085,4084
17927,4086,4083
17927,4083,4082
17927,4088,4085
17927,4088,4088
17927,4084,4079
17927,4086,4094
17928,4088,4087
17928,4085,4087
17928,4089,4083
17928,4087,4084
17928,4085,4083
17929,4087,4090
17929,4090,4087
17929,4081,4089
17929,4085,4085
17929,4085,4086
17929,4085,4085
17930,4088,4086
17930,4084,4084
17930,4082,4091
17930,4089,4085
17930,4083,4086
17931,4088,4079
17931,4090,4087
17931,4085,4083
17931,4084,4090
17931,4088,4086
17931,4088,4089
17932,4091,4087
17932,4086,4084
17932,4087,4086
17932,4090,4089
17932,4088,4090
17933,4086,4087
17933,4085,4092
17933,4084,4087
17933,4086,4085
17933,4086,4086
17933,4085,4086
17934,4090,4092
17934,4086,4083
17934,4085,4085
17934,4092,4086
17934,4087,4082
17935,4084,4088
17935,4087,4085
17935,4085,4088
17935,4089,4086
17935,4085,4094
17935,4086,4084
17936,4088,4087
17936,4075,4092
17936,4090,4089
17936,4087,4086
17936,4081,4082
17937,4091,4088
17937,4084,4090
17937,4085,4089
17937,4088,4084
17937,4083,4084
17937,4085,4087
17938,4080,4085
17938,4085,4087
17938,4089,4088
17938,4087,4085
17938,4087,4086
17939,4095,4083
17939,4086,4075
17939,4084,4087
17939,4076,4084
17939,4088,4085
17939,4089,4085
17940,4084,4090
17940,4085,4093
17940,4090,4084
17940,4082,4087
17940,4080,4089
17940,4082,4078
17941,4085,4089
17941,4085,4082
17941,4089,4081
17941,4089,4089
17941,4091,4085
17942,4087,4091
17942,4089,4085
17942,4084,4089
17942,4091,4085
17942,4082,4088
17942,4087,4088
17943,4091,4090
17943,4085,4089
17943,4084,4091
17943,4089,4087
17943,4088,4085
17944,4084,4085
17944,4086,4087
17944,4086,4082
17944,4091,4086
17944,4085,4081
17944,4093,4091
17945,4085,4079
17945,4083,4084
17945,4081,4085
17945,4085,4086
17945,4087,4089
17946,4091,4090
17946,4089,4085
17946,4091,4084
17946,4084,4084
17946,4085,4085
17946,4088,4080
17947,4084,4080
17947,4087,4089
17947,4084,4084
17947,4087,4091
17947,4086,4083
17948,4088,4090
17948,4086,4085
17948,4088,4081
17948,4085,4092
17948,4082,4087
17948,4088,4081
17949,4088,4084
17949,4085,4085
17949,4086,4089
17949,4090,4084
17949,4082,4083
17950,4087,4085
17950,4086,4083
17950,4086,4081
17950,4079,4084
17950,4088,4083
17950,4086,4089
17951,4085,4079
17951,4087,4087
17951,4089,4089
17951,4089,4093
17951,4090,4084
17952,4084,4089
17952,4089,4089
17952,4086,4087
17952,4088,4084
17952,4088,4092
17952,4082,4075
17953,4087,4087
17953,4091,4084
17953,4080,4082
17953,4088,4086
17953,4084,4085
17954,4085,4085
17954,4083,4086
17954,4089,4089
17954,4089,4087
17954,4086,4087
17954,4086,4087
17955,4091,4087
17955,4085,4087
17955,4076,4087
17955,4087,4081
17955,4084,4083
17956,4081,4084
17956,4087,4089
17956,4085,4081
17956,4086,4093
17956,4085,4088
17956,4083,4084
17957,4089,4083
17957,4083,4087
17957,4091,4085
17957,4086,4082
17957,4089,4085
17958,4088,4083
17958,4082,4090
17958,4089,4083
17958,4085,4084
17958,4094,4093
17958,4087,4084
17959,4085,4084
17959,4089,4089
17959,4089,4087
17959,4087,4088
17959,4087,4086
17960,4092,4080
17960,4085,4085
17960,4086,4086
17960,4088,4086
17960,4090,4086
17960,4085,4089
17961,4086,4089
17961,4089,4082
17961,4085,4094
17961,4090,4073
17961,4089,4085
17961,4091,4083
17962,4084,4088
17962,4081,4084
17962,4090,4086
17962,4087,4086
17962,4091,4087
17963,4089,4088
17963,4088,4089
17963,4086,4080
17963,4091,4084
17963,4083,4090
17963,4092,4079
17964,4086,4079
17964,4086,4084
17964,4089,4084
17964,4084,4087
17964,4089,4081
17965,4086,4085
17965,4082,4085
17965,4086,4087
17965,4084,4093
17965,4085,4090
17965,4087,4085
17966,4089,4088
17966,4086,4087
17966,4095,4091
17966,4085,4086
17966,4086,4090
17967,4086,4086
17967,4081,4086
17967,4085,4088
17967,4078,4087
17967,4084,4083
17967,4087,4087
17968,4093,4087
17968,4082,4085
17968,4087,4086
17968,4087,4086
17968,4082,4086
17969,4085,4088
17969,4086,4085
17969,4085,4081
17969,4084,4079
17969,4089,4086
17969,4089,4086
17970,4087,4087
17970,4087,4093
17970,4083,4089
17970,4083,4084
17970,4083,4087
17971,4083,4084
17971,4089,4087
17971,4085,4087
17971,4081,4086
17971,4084,4087
17971,4086,4083
17972,4081,4085
17972,4091,4086
17972,4088,4084
17972,4085,4081
17972,4087,4086
17973,4088,4088
17973,4086,4087
17973,4088,4087
17973,4085,4084
17973,4084,4083
17973,4089,4089
17974,4090,4083
17974,4089,4094
17974,4085,4085
17974,4083,4081
17974,4086,4086
17975,4087,4083
17975,4083,4082
17975,4086,4084
17975,4090,4083
17975,4086,4092
17975,4085,4089
17976,4087,4091
17976,4087,4088
17976,4092,4088
17976,4084,4085
17976,4089,4085
17977,4086,4085
17977,4089,4085
17977,4077,4075
17977,4084,4082
17977,4083,4087
17977,4085,4090
17978,4085,4087
17978,4076,4085
17978,4084,4079
17978,4086,4090
17978,4093,4084
17979,4088,4087
17979,4083,4088
17979,4083,4086
17979,4085,4082
17979,4088,4087
17979,4087,4093
17980,4088,4083
17980,4085,4084
17980,4087,4087
17980,4087,4087
17980,4087,4075
17981,4088,4088
17981,4086,4081
17981,4086,4087
17981,4088,4087
17981,4082,4079
17981,4087,4086
17982,4090,4090
17982,4080,4077
17982,4085,4089
17982,4080,4091
17982,4084,4091
17983,4083,4093
17983,4082,4085
17983,4087,4081
17983,4091,4083
17983,4095,4084
17983,4085,4088
17984,4086,4082
17984,4085,4089
17984,4086,4088
17984,4082,4083
17984,4082,4093
17985,4089,4088
17985,4087,4086
17985,4086,4087
17985,4086,4086
17985,4085,4080
17985,4089,4088
17986,4089,4087
17986,4085,4081
17986,4088,4086
17986,4087,4089
17986,4083,4082
17987,4092,4081
17987,4080,4081
17987,4087,4081
17987,4085,4082
17987,4093,4088
17987,4085,4088
17988,4083,4088
17988,4088,4088
17988,4086,4087
17988,4083,4086
17988,4087,4089
17989,4084,4087
17989,4081,4079
17989,4089,4090
17989,4081,4076
17989,4085,4085
17989,4087,4083
17990,4083,4089
17990,4087,4088
17990,4085,4090
17990,4079,4082
17990,4081,4088
17991,4092,4092
17991,4084,4085
17991,4087,4090
17991,4092,4087
17991,4089,4087
17991,4090,4090
17992,4093,4089
17992,4081,4084
17992,4079,4079
17992,4084,4086
17992,4092,4087
17992,4083,4086
17993,4087,4084
17993,4088,4086
17993,4086,4095
17993,4087,4087
17993,4085,4087
17994,4089,4081
17994,4089,4085
17994,4081,4086
17994,4085,4085
17994,4081,4084
17994,4081,4085
17995,4089,4084
17995,4089,4089
17995,4081,4089
17995,4091,4085
17995,4087,4086
17996,4085,4087
17996,4089,4087
17996,4087,4088
17996,4087,4086
17996,4081,4087
17996,4086,4086
17997,4090,4087
17997,4092,4084
17997,4087,4087
17997,4089,4085
17997,4084,4087
17998,4089,4085
17998,4085,4087
17998,4091,4084
17998,4084,4084
17998,4086,4085
17998,4080,4086
17999,4083,4089
17999,4085,4085
17999,4088,4089
17999,4088,4085
17999,4082,4084
18000,4088,4091
18000,4087,4091
18000,4091,4081
18000,4088,4089
18000,4084,4089
18000,4095,4089
18001,4085,4083
18001,4085,4085
18001,4087,4084
18001,4087,4086
18001,4085,4084
18002,4083,4088
18002,4079,4090
18002,4090,4085
18002,4090,4081
18002,4087,4089
18002,4086,4087
18003,4087,4084
18003,4087,4086
18003,4087,4081
18003,4083,4086
18003,4089,4091
18004,4078,4079
18004,4082,4086
18004,4088,4089
18004,4085,4081
18004,4084,4077
18004,4086,4089
18005,4088,4085
18005,4082,4080
18005,4080,4083
18005,4082,4087
18005,4085,4085
18006,4082,4082
18006,4083,4084
18006,4084,4089
18006,4088,4082
18006,4089,4091
18006,4087,4084
18007,4086,4083
18007,4085,4085
18007,4092,4084
18007,4083,4088
18007,4085,4084
18008,4078,4085
18008,4088,4083
18008,4091,4087
18008,4086,4085
18008,4082,4083
18008,4088,4085
18009,4088,4085
18009,4089,4087
18009,4083,4083
18009,4084,4083
18009,4086,4094
18010,4087,4084
18010,4089,4084
18010,4085,4086
18010,4086,4083
18010,4085,4084
18010,4087,4086
18011,4083,4087
18011,4089,4085
18011,4088,4089
18011,4089,4089
18011,4084,4079
18012,4091,4085
18012,4091,4092
18012,4095,4082
18012,4083,4086
18012,4089,4086
18012,4086,4087
18013,4087,4091
18013,4084,4084
18013,4081,4085
18013,4087,4083
18013,4085,4087
18014,4091,4083
18014,4086,4082
18014,4084,4082
18014,4088,4083
18014,4082,4085
18014,4087,4082
18015,4082,4083
18015,4086,4089
18015,4085,4085
18015,4089,4083
18015,4091,4089
18016,4086,4081
18016,4079,4085
18016,4081,4085
18016,4089,4087
18016,4086,4084
18016,4085,4085
18017,4087,4084
18017,4089,4087
18017,4083,4086
18017,4085,4084
18017,4085,4089
18017,4085,4083
18018,4082,4082
18018,4089,4087
18018,4094,4089
18018,4082,4087
18018,4087,4091
18019,4084,4080
18019,4085,4090
18019,4085,4081
18019,4083,4088
18019,4086,4085
18019,4088,4085
18020,4091,4083
18020,4085,4094
18020,4081,4083
18020,4084,4087
18020,4083,4089
18021,4084,4084
18021,4087,4093
18021,4088,4092
18021,4087,4089
18021,4086,4083
18021,4088,4086
18022,4089,4086
18022,4087,4085
18022,4087,4081
18022,4085,4089
18022,4085,4081
18023,4083,4084
18023,4079,4090
18023,4085,4087
18023,4084,4084
18023,4085,4083
18023,4090,4085
18024,4091,4083
18024,4088,4082
18024,4089,4091
18024,4083,4081
18024,4091,4089
18025,4083,4082
18025,4084,4087
18025,4085,4085
18025,4086,4089
18025,4095,4087
18025,4089,4090
18026,4086,4086
18026,4087,4089
18026,4085,4084
18026,4089,4087
18026,4083,4095
18027,4087,4085
18027,4087,4092
18027,4083,4085
18027,4077,4085
18027,4084,4080
18027,4091,4082
18028,4083,4083
18028,4087,4087
18028,4091,4088
18028,4087,4086
18028,4084,4089
18029,4083,4084
18029,4093,4087
18029,4081,4083
18029,4095,4088
18029,4089,4085
18029,4085,4087
18030,4084,4087
18030,4090,4087
18030,4081,4087
18030,4086,4089
18030,4084,4086
18031,4087,4088
18031,4091,4085
18031,4080,4081
18031,4087,4087
18031,4082,4083
18031,4089,4086
18032,4085,4087
18032,4085,4086
18032,4084,4078
18032,4089,4087
18032,4081,4087
18033,4093,4083
18033,4084,4092
18033,4084,4081
18033,4086,4084
18033,4079,4087
18033,4091,4085
18034,4085,4084
18034,4087,4086
18034,4085,4087
18034,4086,4089
18034,4090,4087
18035,4083,4088
18035,4083,4089
18035,4086,4084
18035,4085,4085
18035,4079,4088
18035,4086,4085
18036,4089,4079
18036,4088,4085
18036,4085,4088
18036,4084,4085
18036,4087,4088
18037,4086,4089
18037,4087,4087
18037,4085,4087
18037,4083,4087
18037,4085,4082
18037,4089,4085
18038,4079,4088
18038,4091,4095
18038,4090,4084
18038,4088,4082
18038,4087,4083
18038,4086,4084
18039,4089,4084
18039,4087,4089
18039,4090,4087
18039,4087,4083
18039,4085,4084
18040,4087,4089
18040,4075,4087
18040,4087,4087
18040,4083,4078
18040,4075,4079
18040,4089,4086
18041,4085,4082
18041,4085,4091
18041,4083,4087
18041,4092,4084
18041,4086,4085
18042,4088,4082
18042,4087,4085
18042,4087,4084
18042,4084,4085
18042,4092,4089
18042,4082,4092
18043,4090,4080
18043,4089,4090
18043,4087,4091
18043,4085,4080
18043,4084,4091
18044,4087,4087
18044,4093,4085
18044,4087,4090
18044,4087,4084
18044,4088,4089
18044,4083,4085
18045,4085,4087
18045,4087,4087
18045,4089,4089
18045,4089,4088
18045,4086,4085
18046,4083,4084
18046,4089,4085
18046,4084,4086
18046,4089,4092
18046,4088,4088
18046,4087,4092
18047,4089,4087
18047,4085,4083
18047,4089,4085
18047,4083,4082
18047,4084,4089
18048,4087,4084
18048,4087,4088
18048,4087,4084
18048,4085,4092
18048,4086,4082
18048,4087,4090
18049,4082,4080
18049,4091,4086
18049,4083,4075
18049,4085,4087
18049,4080,4086
18050,4088,4087
18050,4087,4086
18050,4083,4086
18050,4083,4092
18050,4086,4083
18050,4084,4087
18051,4085,4085
18051,4089,4079
18051,4086,4082
18051,4085,4085
18051,4088,4089
18052,4083,4086
18052,4092,4091
18052,4084,4081
18052,4092,4087
18052,4089,4084
18052,4085,4089
18053,4088,4085
18053,4083,4086
18053,4086,4086
18053,4087,4087
18053,4085,4087
18054,4091,4084
18054,4089,4080
18054,4088,4086
18054,4087,4084
18054,4085,4089
18054,4085,4087
18055,4090,4084
18055,4086,4087
18055,4088,4084
18055,4087,4084
18055,4084,4087
18056,4083,4087
18056,4086,4091
18056,4092,4093
18056,4089,4088
18056,4089,4086
18056,4085,4082
18057,4080,4088
18057,4087,4086
18057,4093,4085
18057,4093,4089
18057,4086,4085
18058,4081,4090
18058,4088,4090
18058,4088,4086
18058,4084,4087
18058,4083,4087
18058,4087,4087
18059,4084,4080
18059,4084,4095
18059,4083,4087
18059,4091,4089
18059,4084,4084
18060,4085,4086
18060,4092,4085
18060,4087,4079
18060,4095,4088
18060,4086,4086
18060,4084,4086
18061,4088,4091
18061,4087,4087
18061,4082,4085
18061,4086,4084
18061,4083,4085
18061,4085,4087
18062,4086,4085
18062,4076,4090
18062,4086,4089
18062,4081,4085
18062,4089,4085
18063,4084,4086
18063,4090,4086
18063,4086,4085
18063,4081,4093
18063,4085,4083
18063,4081,4084
18064,4091,4082
18064,4088,4082
18064,4087,4087
18064,4088,4087
18064,4085,4085
18065,4086,4085
18065,4087,4086
18065,4086,4087
18065,4088,4091
18065,4084,4086
18065,4086,4089
18066,4093,4087
18066,4079,4077
18066,4084,4085
18066,4082,4085
18066,4089,4092
18067,4087,4084
18067,4085,4088
18067,4089,4091
18067,4088,4085
18067,4085,4092
18067,4081,4089
18068,4081,4082
18068,4089,4082
18068,4092,4088
18068,4088,4084
18068,4079,4090
18069,4087,4086
18069,4087,4093
18069,4086,4087
18069,4091,4091
18069,4089,4085
18069,4086,4089
18070,4089,4092
18070,4084,4082
18070,4089,4089
18070,4085,4087
18070,4090,4086
18071,4085,4083
18071,4089,4078
18071,4087,4087
18071,4084,4086
18071,4084,4079
18071,4087,4080
18072,4086,4090
18072,4085,4088
18072,4087,4084
18072,4083,4084
18072,4089,4085
18073,4079,4081
18073,4089,4088
18073,4083,4086
18073,4089,4084
18073,4093,4084
18073,4084,4085
18074,4087,4080
18074,4087,4085
18074,4083,4089
18074,4087,4088
18074,4079,4083
18075,4089,4091
18075,4085,4089
18075,4088,4087
18075,4082,4086
18075,4090,4087
18075,4086,4085
18076,4085,4089
18076,4088,4086
18076,4087,4088
18076,4086,4088
18076,4085,4077
18077,4089,4085
18077,4093,4089
18077,4079,4087
18077,4084,4087
18077,4085,4087
18077,4086,4082
18078,4085,4085
18078,4087,4081
18078,4086,4084
18078,4087,4091
18078,4088,4089
18079,4086,4088
18079,4081,4076
18079,4088,4081
18079,4087,4085
18079,4086,4083
18079,4088,4089
18080,4085,4086
18080,4086,4087
18080,4085,4089
18080,4090,4087
18080,4085,4090
18081,4084,4093
18081,4085,4084
18081,4082,4083
18081,4091,4089
18081,4087,4082
18081,4087,4082
18082,4085,4085
18082,4087,4087
18082,4085,4084
18082,4076,4086
18082,4086,4082
18083,4086,4090
18083,4077,4077
18083,4085,4093
18083,4085,4085
18083,4082,4083
18083,4087,4087
18084,4085,4090
18084,4082,4086
18084,4086,4088
18084,4086,4087
18084,4093,4091
18085,4087,4092
18085,4086,4083
18085,4088,4082
18085,4079,4089
18085,4086,4083
18085,4085,4086
18086,4086,4083
18086,4082,4087
18086,4089,4083
18086,4086,4087
18086,4092,4082
18087,4083,4084
18087,4088,4087
18087,4083,4093
18087,4087,4085
18087,4074,4090
18087,4086,4087
18088,4091,4089
18088,4084,4089
18088,4093,4090
18088,4085,4089
18088,4088,4087
18088,4083,4084
18089,4083,4080
18089,4088,4095
18089,4087,4084
18089,4087,4084
18089,4085,4083
18090,4087,4093
18090,4085,4085
18090,4087,4084
18090,4085,4090
18090,4085,4081
18090,4085,4081
18091,4087,4088
18091,4087,4083
18091,4091,4081
18091,4085,4084
18091,4085,4088
18092,4088,4086
18092,4085,4078
18092,4085,4079
18092,4091,4081
18092,4085,4084
18092,4086,4086
18093,4088,4082
18093,4085,4085
18093,4094,4090
18093,4084,4085
18093,4085,4087
18094,4084,4085
18094,4084,4088
18094,4089,4085
18094,4092,4087
18094,4089,4089
18094,4089,4085
18095,4089,4087
18095,4090,4087
18095,4089,4089
18095,4087,4088
18095,4084,4079
18096,4075,4087
18096,4092,4084
18096,4082,4083
18096,4083,4089
18096,4092,4087
18096,4086,4084
18097,4085,4086
18097,4085,4085
18097,4085,4090
18097,4086,4086
18097,4083,4085
18098,4091,4086
18098,4086,4087
18098,4092,4085
18098,4079,4085
18098,4087,4087
18098,4086,4083
18099,4085,4088
18099,4087,4085
18099,4085,4084
18099,4083,4084
18099,4089,4084
18100,4083,4084
18100,4082,4087
18100,4087,4089
18100,4089,4076
18100,4085,4087
18100,4083,4087
18101,4082,4091
18101,4089,4085
18101,4085,4086
18101,4087,4087
18101,4082,4087
18102,4085,4085
18102,4090,4091
18102,4079,4086
18102,4090,4089
18102,4087,4087
18102,4085,4086
18103,4085,4083
18103,4086,4091
18103,4086,4092
18103,4079,4079
18103,4088,4085
18104,4086,4088
18104,4086,4086
18104,4086,4084
18104,4087,4086
18104,4084,4085
18104,4085,4091
18105,4087,4085
18105,4088,4081
18105,4090,4089
18105,4088,4088
18105,4090,4083
18106,4083,4091
18106,4086,4083
18106,4091,4085
18106,4092,4083
18106,4087,4080
18106,4083,4081
18107,4086,4088
18107,4085,4085
18107,4085,4085
18107,4088,4086
18107,4089,4085
18108,4086,4085
18108,4081,4088
18108,4083,4087
