millis,rpm,rpm2
110190,175.85,172.74
110200,158.28,173.59
110210,175.83,170.40
110220,175.85,171.56
110230,158.26,170.73
110240,175.85,170.07
110250,175.87,170.07
110260,175.85,171.56
110270,158.26,172.40
110280,175.83,171.90
110290,175.85,173.94
110300,175.87,170.89
110310,158.26,171.56
110320,175.83,170.89
110330,175.85,169.74
110340,175.87,170.23
110350,158.26,170.40
110360,175.85,173.08
110370,175.83,172.40
110380,175.87,173.94
110390,158.25,172.23
110400,175.85,172.06
110410,175.87,171.56
110420,175.85,170.56
110430,175.85,170.56
110440,158.25,170.40
110450,175.81,173.08
110460,175.90,172.57
110470,175.85,174.63
110480,158.26,172.74
110490,175.85,172.40
110500,175.83,171.56
110510,175.87,170.56
110520,175.83,170.89
110530,158.28,171.06
110540,175.85,173.94
110550,175.85,173.25
110560,175.83,174.98
110570,175.85,171.90
110580,175.46,172.91
110590,158.63,172.06
110600,175.85,171.39
110610,175.85,171.39
110620,175.85,173.25
110630,175.85,171.39
110640,158.25,173.42
110650,175.81,175.15
110660,175.90,172.06
110670,175.83,173.25
110680,175.85,173.08
110690,175.87,172.74
110700,158.25,171.73
110710,175.87,173.25
110720,175.85,171.56
110730,175.83,174.11
110740,175.85,173.59
110750,175.85,175.50
110760,158.26,173.76
110770,175.87,173.42
110780,175.83,172.74
110790,175.85,171.73
110800,175.87,171.90
110810,175.83,173.59
110820,175.87,171.90
110830,158.26,173.94
110840,175.85,175.85
110850,175.83,173.08
110860,175.87,174.11
110870,175.83,173.94
110880,175.85,173.25
110890,175.87,172.06
110900,175.83,172.40
110910,158.26,172.40
110920,175.87,175.15
110930,175.83,174.63
110940,175.87,176.38
110950,175.80,173.42
110960,175.90,174.63
110970,175.85,174.28
110980,175.85,173.59
110990,175.85,172.57
111000,175.85,172.91
111010,158.25,172.91
111020,175.85,175.50
111030,175.85,174.98
111040,175.87,176.91
111050,175.83,173.94
111060,175.85,175.15
111070,175.87,174.98
111080,175.83,174.28
111090,175.85,173.25
111100,175.85,173.59
111110,175.85,175.50
111120,175.87,173.59
111130,175.85,176.38
111140,175.85,175.67
111150,175.85,177.63
111160,175.85,174.80
111170,175.53,175.85
111180,158.55,174.98
111190,175.83,173.94
111200,175.87,174.28
111210,175.83,176.20
111220,175.85,174.45
111230,175.85,177.09
111240,175.85,176.73
111250,175.87,178.53
111260,175.85,175.67
111270,175.83,176.73
111280,193.28,176.91
111290,176.01,176.56
111300,175.85,176.03
111310,175.83,174.98
111320,175.85,175.15
111330,175.87,176.91
111340,175.85,175.15
111350,175.80,177.81
111360,175.89,177.09
111370,175.85,178.71
111380,175.85,175.67
111390,175.85,176.73
111400,175.85,176.38
111410,175.85,175.67
111420,175.87,174.45
111430,175.85,174.63
111440,175.85,176.20
111450,175.85,174.45
111460,175.83,177.09
111470,175.87,176.38
111480,175.83,177.99
111490,175.87,174.98
111500,175.85,176.20
111510,175.83,175.85
111520,175.85,175.15
111530,175.85,173.94
111540,175.87,174.11
111550,175.85,175.85
111560,175.85,174.11
111570,175.85,176.56
111580,175.85,175.85
111590,175.85,177.63
111600,175.85,174.45
111610,175.83,175.50
111620,175.85,174.98
111630,157.89,173.25
111640,176.29,173.42
111650,175.80,175.15
111660,175.89,173.42
111670,175.85,176.03
111680,175.87,175.32
111690,175.83,177.09
111700,175.87,174.11
111710,175.85,175.15
111720,175.85,174.80
111730,175.85,173.94
111740,175.85,172.91
111750,175.83,173.08
111760,175.85,174.63
111770,158.28,175.32
111780,175.85,174.63
111790,175.85,176.38
111800,175.83,173.59
111810,175.87,174.80
111820,175.85,174.28
111830,175.83,173.59
111840,175.87,172.23
111850,175.80,172.57
111860,175.90,174.11
111870,158.26,174.80
111880,175.85,174.11
111890,175.83,175.85
111900,175.87,173.25
111910,175.85,174.11
111920,175.85,173.94
111930,175.85,173.25
111940,175.83,171.73
111950,158.28,173.76
111960,175.85,171.90
111970,175.85,174.45
111980,175.85,173.94
111990,175.83,175.85
112000,175.85,172.74
112010,175.67,173.76
112020,158.42,172.91
112030,175.87,171.39
112040,175.85,171.39
112050,175.85,173.08
112060,175.85,171.56
112070,175.85,174.28
112080,158.26,175.50
112090,175.85,172.40
112100,175.80,173.42
112110,175.90,172.74
112120,175.83,172.06
112130,158.26,171.23
112140,175.85,172.91
112150,175.87,171.39
112160,175.85,174.11
112170,175.85,173.25
112180,175.83,174.98
112190,158.28,172.74
112200,175.80,172.57
112210,175.90,172.06
112220,175.85,171.23
112230,175.83,171.23
112240,158.26,171.23
112250,175.87,173.59
112260,175.83,172.74
112270,175.85,174.45
112280,175.87,171.73
112290,158.26,172.74
112300,175.85,171.90
112310,175.83,170.56
112320,175.85,170.73
112330,175.85,172.23
112340,158.28,173.08
112350,175.85,172.57
112360,175.83,174.45
112370,175.85,171.39
112380,158.28,171.90
112390,175.83,171.06
112400,175.85,170.07
112410,175.87,170.40
112420,158.25,170.56
112430,175.87,173.08
112440,175.85,172.06
112450,175.83,173.59
112460,158.26,171.73
112470,175.85,171.56
112480,175.85,171.06
112490,175.85,169.90
112500,175.53,169.90
112510,158.57,169.74
112520,175.83,172.57
112530,175.85,172.06
112540,158.26,170.73
112550,175.85,171.56
112560,175.85,171.06
112570,175.85,170.56
112580,158.26,169.90
112590,175.87,171.56
112600,175.80,169.74
112610,175.89,172.06
112620,158.28,173.08
112630,175.83,170.40
112640,175.85,171.56
112650,158.28,170.56
112660,175.83,169.09
112670,175.85,169.25
112680,175.85,171.06
112690,158.26,172.23
112700,175.81,171.56
112710,175.90,172.91
112720,158.26,170.89
112730,175.83,170.89
112740,175.85,170.40
112750,175.43,169.25
112760,158.65,170.89
112770,175.87,169.09
112780,175.85,171.90
112790,158.25,173.25
112800,175.85,170.07
112810,175.85,170.73
112820,158.26,169.74
112830,175.85,168.92
112840,175.85,169.25
112850,158.26,169.25
112860,175.85,171.39
112870,175.87,170.73
112880,175.83,172.91
112890,158.28,170.89
112900,175.85,170.56
112910,175.83,169.58
112920,158.28,168.92
112930,175.85,170.73
112940,175.83,168.92
112950,158.28,170.73
112960,175.85,172.23
112970,175.85,169.58
112980,158.26,170.23
112990,175.85,169.74
113000,175.85,168.44
113010,158.26,170.23
113020,175.83,168.76
113030,175.83,171.39
113040,158.26,172.40
113050,175.80,169.09
113060,175.92,170.23
113070,158.28,169.58
113080,175.85,168.44
113090,175.83,168.12
113100,158.28,168.28
113110,175.83,171.06
113120,175.87,170.23
113130,158.26,168.92
113140,175.83,169.90
113150,158.28,169.25
113160,175.83,168.28
113170,175.87,168.28
113180,158.26,168.12
113190,175.83,170.40
113200,175.85,169.74
113210,158.26,168.44
113220,175.85,169.25
113230,158.26,168.44
113240,175.85,167.48
113250,175.87,167.64
113260,158.25,167.48
113270,175.87,170.07
113280,158.26,171.23
113290,175.85,168.12
113300,175.80,169.09
113310,158.30,168.28
113320,175.85,167.32
113330,158.28,169.09
113340,175.85,167.32
113350,175.85,170.07
113360,158.26,171.23
113370,175.83,167.96
113380,158.28,168.60
113390,175.85,168.12
113400,175.85,167.00
113410,158.25,168.60
113420,175.85,167.16
113430,158.28,169.09
113440,175.85,170.89
113450,158.26,168.76
113460,175.83,168.60
113470,175.87,168.12
113480,158.25,167.00
113490,175.85,168.60
113500,158.26,169.58
113510,175.85,168.92
113520,158.28,167.48
113530,175.83,168.60
113540,175.85,168.44
113550,158.28,166.84
113560,175.83,166.68
113570,158.26,167.00
113580,175.87,169.74
113590,158.26,170.40
113600,175.85,167.32
113610,175.83,168.60
113620,158.26,167.64
113630,175.87,166.21
113640,158.26,168.28
113650,175.85,166.68
113660,158.25,168.44
113670,175.87,170.07
113680,158.26,168.28
113690,175.85,167.96
113700,158.26,166.05
113710,175.85,166.52
113720,175.83,168.28
113730,158.28,168.92
113740,175.83,168.12
113750,158.23,167.16
113760,175.90,168.12
113770,158.26,167.00
113780,175.85,166.05
113790,158.26,168.12
113800,175.80,166.05
113810,158.31,167.80
113820,175.83,169.90
113830,158.28,167.64
113840,175.83,167.48
113850,158.23,165.90
113860,175.90,165.90
113870,158.25,165.74
113880,175.85,168.44
113890,158.26,169.58
113900,175.81,166.37
113910,158.30,167.32
113920,175.85,166.68
113930,158.28,165.58
113940,175.83,167.16
113950,158.28,168.44
113960,175.83,167.48
113970,158.26,166.21
113980,175.85,167.32
113990,158.28,166.37
114000,175.80,165.12
114010,158.30,167.32
114020,175.87,165.43
114030,158.25,167.00
114040,175.85,169.09
114050,158.23,167.00
114060,175.89,166.68
114070,158.28,165.27
114080,175.83,165.12
114090,158.26,165.12
114100,175.81,167.96
114110,158.30,168.92
114120,158.26,166.68
114130,175.87,166.52
114140,158.25,164.81
114150,175.85,164.81
114160,158.28,164.96
114170,175.83,167.48
114180,158.26,168.28
114190,175.87,165.74
114200,158.26,166.37
114210,175.73,165.74
114220,158.38,164.96
114230,158.26,164.81
114240,175.83,167.16
114250,158.28,168.44
114260,175.85,165.27
114270,158.26,165.90
114280,175.83,165.43
114290,158.26,164.50
114300,158.26,164.35
114310,175.85,166.84
114320,158.26,167.80
114330,175.85,164.81
114340,158.26,165.58
114350,158.26,163.73
114360,175.87,164.04
114370,158.26,164.04
114380,175.85,166.52
114390,158.25,167.80
114400,158.26,165.74
114410,175.85,165.43
114420,158.28,163.89
114430,175.83,163.89
114440,158.26,164.04
114450,158.28,165.74
114460,175.83,167.16
114470,158.28,165.58
114480,175.83,165.12
114490,158.26,163.58
114500,158.26,165.74
114510,175.87,163.73
114520,158.26,165.58
114530,175.85,167.32
114540,158.25,165.27
114550,158.26,164.50
114560,175.85,163.13
114570,158.28,165.12
114580,158.25,166.05
114590,175.85,165.27
114600,158.26,164.35
114610,175.85,165.12
114620,158.26,164.04
114630,158.26,163.43
114640,175.85,164.96
114650,158.28,165.74
114660,158.26,167.00
114670,175.85,163.89
114680,158.25,164.65
114690,158.28,162.67
114700,175.85,163.13
114710,158.25,163.28
114720,158.26,164.81
114730,175.85,166.68
114740,158.26,164.81
114750,158.26,163.73
114760,175.87,162.82
114770,158.26,164.35
114780,157.87,165.43
114790,176.29,164.81
114800,158.25,163.58
114810,158.28,164.35
114820,175.85,163.43
114830,158.26,162.82
114840,158.26,162.67
114850,175.80,164.96
114860,158.31,166.05
114870,158.26,163.89
114880,175.85,163.89
114890,158.26,161.92
114900,158.26,163.89
114910,175.83,162.22
114920,158.28,163.89
114930,158.25,162.82
114940,158.26,163.43
114950,175.87,162.82
114960,158.26,161.92
114970,158.26,161.92
114980,175.85,164.35
114990,158.25,165.12
115000,158.28,163.58
115010,158.26,162.52
115020,175.85,161.63
115030,158.25,163.13
115040,158.26,164.19
115050,158.26,165.12
115060,175.85,162.37
115070,158.26,163.13
115080,158.26,161.48
115090,175.85,161.78
115100,158.28,161.63
115110,158.25,163.58
115120,158.28,162.07
115130,175.85,163.28
115140,158.26,162.37
115150,158.26,161.48
115160,158.25,161.63
115170,175.87,163.89
115180,158.26,165.27
115190,158.26,163.13
115200,158.26,162.22
115210,175.83,161.03
115220,158.28,163.13
115230,158.26,163.73
115240,158.25,85.07
115250,175.81,161.78
115260,158.31,162.52
115270,158.26,161.03
115280,158.25,162.52
115290,175.85,161.33
115300,158.23,162.97
115310,158.30,161.92
115320,158.26,162.37
115330,158.26,161.03
115340,175.87,160.89
115350,158.26,160.89
115360,158.25,162.67
115370,158.26,161.48
115380,175.85,162.52
115390,158.28,161.48
115400,158.25,160.89
115410,158.26,160.74
115420,158.26,162.52
115430,175.85,163.89
115440,158.26,162.37
115450,158.23,161.18
115460,158.31,160.59
115470,158.25,160.45
115480,175.85,162.97
115490,158.26,163.73
115500,158.23,161.92
115510,158.31,161.03
115520,158.26,160.30
115530,175.85,161.78
115540,158.26,162.67
115550,158.25,163.73
115560,158.28,161.78
115570,158.26,161.03
115580,158.25,160.15
115590,175.85,161.63
115600,158.26,162.37
115610,158.26,163.58
115620,158.26,161.63
115630,158.26,160.89
115640,158.26,159.86
115650,175.85,161.48
115660,158.26,162.22
115670,158.26,163.43
115680,158.28,161.33
115690,158.25,160.74
115700,158.23,159.57
115710,175.89,161.33
115720,158.26,161.92
115730,158.26,163.13
115740,158.26,161.03
115750,158.28,160.30
115760,158.25,159.43
115770,158.28,159.43
115780,175.85,161.63
115790,158.25,162.82
115800,158.23,160.89
115810,158.30,160.15
115820,158.28,159.28
115830,158.26,159.28
115840,158.25,161.03
115850,158.28,159.86
115860,175.83,160.74
115870,158.26,159.86
115880,158.26,159.00
115890,158.26,159.00
115900,158.26,160.89
115910,158.28,159.57
115920,158.25,160.30
115930,158.26,158.42
115940,158.26,160.45
115950,175.85,158.71
115960,158.28,160.45
115970,158.25,159.28
115980,158.26,160.01
115990,158.26,158.28
116000,158.28,160.15
116010,158.26,160.74
116020,158.26,161.92
116030,158.26,160.01
116040,158.25,159.14
116050,158.26,158.42
116060,158.26,158.28
116070,175.87,160.89
116080,158.25,161.63
116090,158.26,160.01
116100,158.26,159.00
116110,158.26,158.28
116120,158.26,158.28
116130,158.26,160.01
116140,158.26,158.85
116150,158.28,159.43
116160,158.25,158.00
116170,158.26,159.43
116180,158.26,160.74
116190,158.26,161.33
116200,158.26,159.57
116210,158.26,158.42
116220,158.26,157.85
116230,175.57,159.43
116240,158.53,159.86
116250,158.26,161.33
116260,158.26,159.14
116270,158.26,158.28
116280,158.26,157.43
116290,158.26,157.57
116300,158.26,159.14
116310,158.25,157.85
116320,158.28,158.71
116330,158.25,156.87
116340,158.28,158.85
116350,158.25,159.57
116360,158.26,160.59
116370,158.26,158.71
116380,158.28,157.71
116390,158.25,157.15
116400,158.28,157.01
116410,158.25,158.57
116420,158.28,157.57
116430,158.25,158.28
116440,158.28,156.73
116450,158.25,158.14
116460,158.28,159.14
116470,158.26,160.15
116480,158.26,158.28
116490,158.26,157.43
116500,158.25,156.45
116510,158.26,156.59
116520,158.26,158.28
116530,158.26,157.01
116540,157.93,157.85
116550,140.95,156.17
116560,158.30,156.45
116570,158.26,158.14
116580,158.26,156.87
116590,158.28,157.71
116600,158.22,155.90
116610,158.30,157.71
116620,158.28,158.57
116630,158.26,159.43
116640,158.25,157.71
116650,158.28,156.59
116660,158.25,156.03
116670,158.26,156.03
116680,158.26,157.71
116690,158.28,156.59
116700,158.25,157.29
116710,158.26,155.34
116720,158.19,157.43
116730,140.76,157.57
116740,158.26,156.31
116750,158.25,157.01
116760,158.28,155.21
116770,158.26,157.01
116780,158.26,157.57
116790,158.26,158.00
116800,158.26,156.17
116810,158.26,154.80
116820,140.68,155.07
116830,158.26,155.62
116840,158.25,156.73
116850,158.26,154.80
116860,158.06,154.12
116870,140.88,154.93
116880,158.25,155.34
116890,158.28,156.31
116900,158.25,154.80
116910,140.69,152.91
116920,158.26,154.12
116930,158.25,155.07
116940,158.26,156.17
116950,140.68,154.25
116960,158.28,152.52
116970,158.26,154.66
116980,158.26,155.48
116990,157.92,156.17
117000,140.99,154.39
117010,158.26,152.91
117020,158.26,154.25
117030,158.26,155.07
117040,140.68,153.58
117050,158.26,154.12
117060,158.26,152.25
117070,158.26,154.25
117080,140.67,154.39
117090,158.26,153.45
117100,158.28,154.12
117110,158.26,152.52
117120,140.68,152.78
117130,158.26,154.39
117140,158.26,153.31
117150,158.25,154.12
117160,140.69,152.52
117170,158.26,152.38
117180,158.26,153.98
117190,158.26,153.18
117200,140.67,153.05
117210,158.26,152.38
117220,158.26,152.38
117230,140.69,155.62
117240,158.25,153.85
117250,158.23,153.18
117260,158.30,152.52
117270,140.68,154.53
117280,158.26,155.48
117290,158.26,154.12
117300,158.26,153.05
117310,140.69,153.58
117320,158.25,154.12
117330,158.28,155.21
117340,140.67,153.18
117350,158.26,151.59
117360,158.28,153.05
117370,158.25,153.98
117380,140.69,152.52
117390,158.26,152.91
117400,158.22,151.20
117410,140.71,151.59
117420,158.28,153.31
117430,158.25,152.38
117440,140.69,152.38
117450,158.26,151.86
117460,158.25,151.73
117470,140.68,154.80
117480,158.28,153.18
117490,158.25,152.52
117500,158.23,151.73
117510,140.71,82.02
117520,158.28,154.80
117530,158.26,153.31
117540,140.67,151.46
117550,158.28,153.05
117560,158.26,153.45
117570,140.68,151.86
117580,158.26,152.52
117590,158.25,150.81
117600,140.69,150.94
117610,158.26,152.38
117620,158.26,151.33
117630,140.67,151.20
117640,158.26,150.30
117650,140.69,152.52
117660,158.25,153.58
117670,158.26,151.86
117680,140.68,150.04
117690,158.26,151.59
117700,140.68,151.86
117710,158.28,150.69
117720,158.26,151.46
117730,140.67,150.30
117740,158.26,150.17
117750,140.69,153.45
117760,158.26,151.99
117770,158.25,151.20
117780,140.68,151.99
117790,158.26,152.52
117800,158.28,153.71
117810,140.67,151.73
117820,158.26,150.30
117830,140.69,150.56
117840,158.25,152.12
117850,158.28,151.20
117860,140.68,151.33
117870,158.26,150.56
117880,158.25,150.56
117890,140.68,153.71
117900,158.26,151.99
117910,140.69,150.30
117920,158.26,152.12
117930,158.25,152.52
117940,140.69,150.81
117950,158.22,151.46
117960,140.71,150.17
117970,158.28,150.04
117980,158.25,151.73
117990,140.68,151.46
118000,158.28,150.69
118010,140.67,151.59
118020,158.26,152.38
118030,158.26,153.05
118040,140.69,151.20
118050,158.25,149.41
118060,140.68,149.79
118070,158.26,151.33
118080,158.26,150.30
118090,140.69,150.17
118100,158.25,149.41
118110,140.69,151.46
118120,158.26,152.52
118130,140.67,150.56
118140,158.26,148.77
118150,140.68,148.77
118160,158.28,150.43
118170,140.67,150.30
118180,158.26,149.53
118190,157.92,148.90
118200,141.00,151.20
118210,158.25,151.99
118220,140.69,150.17
118230,158.25,148.40
118240,140.68,148.77
118250,158.28,150.30
118260,140.67,149.91
118270,158.26,149.15
118280,140.69,149.53
118290,158.25,150.17
118300,140.69,148.65
118310,158.26,149.41
118320,140.67,148.15
118330,158.28,148.27
118340,140.67,151.33
118350,158.28,149.53
118360,140.67,147.77
118370,158.26,149.53
118380,140.68,149.41
118390,158.26,148.40
118400,140.69,148.27
118410,140.67,149.15
118420,158.26,149.91
118430,140.68,148.40
118440,158.26,149.15
118450,140.68,147.77
118460,158.26,147.65
118470,140.68,150.94
118480,158.26,149.15
118490,140.68,147.53
118500,158.26,148.90
118510,140.69,149.03
118520,140.67,148.90
118530,158.26,148.15
118540,140.68,149.03
118550,158.26,149.66
118560,140.69,148.15
118570,158.25,148.52
118580,140.68,147.03
118590,158.28,147.15
118600,140.68,150.30
118610,140.67,148.52
118620,158.26,146.79
118630,140.68,147.03
118640,158.28,148.52
118650,140.67,148.52
118660,158.26,147.65
118670,140.68,148.52
118680,140.69,148.65
118690,158.26,147.77
118700,140.67,147.53
118710,158.26,146.79
118720,140.68,148.65
118730,140.68,147.15
118740,158.26,147.77
118750,140.69,146.54
118760,158.25,146.42
118770,123.09,149.66
118780,140.68,147.77
118790,158.28,146.18
118800,140.67,146.30
118810,158.28,147.77
118820,140.68,147.65
118830,140.68,145.81
118840,158.25,147.40
118850,140.65,147.65
118860,140.71,147.28
118870,158.28,146.66
118880,140.67,147.28
118890,158.28,147.90
118900,140.68,146.42
118910,140.67,146.30
118920,158.26,145.57
118930,140.69,147.90
118940,140.68,146.42
118950,158.26,146.91
118960,140.68,145.33
118970,140.68,147.40
118980,158.25,148.40
118990,140.68,146.66
119000,140.68,145.21
119010,158.26,145.09
119020,140.68,148.15
